Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1903,Pro,2020/07/14,18362.959,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1903,Pro,2020/05/12,18362.836,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1903,Pro,2020/03/12,18362.72,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1903,Pro,2020/02/11,18362.657,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1903,Pro,2019/12/10,18362.535,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1903,Pro,2019/11/12,18362.476,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1903,Pro,2019/09/10,18362.356,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1903,Pro,2019/03/29,18362.3,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1903,Pro,2019/07/09,18362.239,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1903,Pro,2019/06/11,18362.175,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1903,Pro,2020/12/08,18362.1256,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1903,Pro,2020/10/13,18362.1139,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1903,Pro,2020/09/08,18362.1082,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1903,Pro,2019/12/10,18362.1016,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1809,Pro,2020/01/14,17763.973,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1809,Pro,2019/12/10,17763.914,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1809,Pro,2019/11/12,17763.864,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1809,Pro,2019/10/08,17763.805,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1809,Pro,2019/09/10,17763.737,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1809,Pro,2019/08/13,17763.678,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1809,Pro,2019/07/09,17763.615,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1809,Pro,2019/06/11,17763.557,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1809,Pro,2019/05/19,17763.504,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1809,Pro,2019/04/09,17763.437,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1809,Pro,2019/03/12,17763.379,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1809,Pro,2019/02/12,17763.316,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1803,Pro,2019/01/08,17763.253,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1809,Pro,2018/12/11,17763.194,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
104,0,Warning,Microsoft-Windows-Policy-based QoS/Analytic,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,A {PolicyType} QoS policy '{PolicyName}' does not specify a QoS parameter (e.g. DSCP value; throttle rate; etc.) This policy will not be applied.,{PolicyType} | {PolicyName}
